# Ionizing photon rate for instantaneous burst ; Z=0.01
# Source: Starburst99 — Leitherer et al. (1999) ; ApJS ; 123 ; 3
# DOI: 10.1086/313233
# Website: https://www.stsci.edu/science/starburst99/
# Columns: time_yr ; log_nion [s^-1] ; log_nion_2 ; log_nion_3
time_yr,log_nion,log_nion_2,log_nion_3
539910020.0,44.137,44.303,44.198
540009980.0,44.137,44.304,44.198
540110020.0,44.138,44.304,44.198
540209980.0,44.133,44.3,44.194
540310020.0,44.134,44.301,44.195
540409980.0,44.134,44.301,44.195
540510020.0,44.134,44.301,44.195
540609980.0,44.134,44.301,44.195
540710020.0,44.134,44.301,44.195
540809980.0,44.132,44.299,44.193
540910020.0,44.133,44.299,44.194
541009980.0,44.133,44.3,44.194
541110020.0,44.132,44.299,44.193
541209980.0,44.132,44.298,44.192
541310020.0,44.133,44.299,44.193
541409980.0,44.132,44.299,44.193
541510020.0,44.132,44.299,44.193
541609980.0,44.132,44.299,44.193
541710020.0,44.133,44.299,44.193
541809980.0,44.131,44.298,44.192
541910020.0,44.131,44.298,44.192
542009980.0,44.132,44.298,44.192
542110020.0,44.132,44.299,44.193
542209980.0,44.133,44.3,44.194
542310020.0,44.132,44.299,44.193
542409980.0,44.133,44.299,44.193
542510020.0,44.133,44.3,44.194
542609980.0,44.133,44.3,44.194
542710020.0,44.131,44.298,44.192
542809980.0,44.132,44.299,44.193
542910020.0,44.132,44.299,44.193
543009980.0,44.133,44.3,44.194
543110020.0,44.131,44.298,44.192
543209980.0,44.132,44.299,44.193
543310020.0,44.132,44.299,44.193
543409980.0,44.132,44.299,44.193
543510020.0,44.132,44.299,44.192
543609980.0,44.131,44.298,44.192
543710020.0,44.132,44.299,44.193
543809980.0,44.132,44.299,44.193
543910020.0,44.132,44.299,44.193
544009980.0,44.132,44.299,44.193
544110020.0,44.131,44.298,44.192
544209980.0,44.13,44.297,44.191
544310020.0,44.127,44.294,44.188
544409980.0,44.127,44.294,44.188
544510020.0,44.126,44.293,44.186
544609980.0,44.126,44.293,44.187
544710020.0,44.127,44.294,44.188
544809980.0,44.127,44.294,44.188
544910020.0,44.126,44.293,44.187
545009980.0,44.127,44.294,44.188
545110020.0,44.127,44.294,44.187
545209980.0,44.127,44.294,44.188
545310020.0,44.126,44.294,44.187
545409980.0,44.126,44.293,44.186
545510020.0,44.127,44.294,44.187
545609980.0,44.127,44.294,44.188
545710020.0,44.126,44.294,44.187
545809980.0,44.127,44.294,44.187
545910020.0,44.127,44.294,44.188
546009980.0,44.125,44.293,44.186
546110020.0,44.125,44.293,44.186
546209980.0,44.126,44.294,44.187
546310020.0,44.126,44.294,44.187
546409980.0,44.127,44.294,44.187
546510020.0,44.127,44.294,44.188
546609980.0,44.125,44.293,44.186
546710020.0,44.126,44.294,44.187
546809980.0,44.126,44.294,44.187
546910020.0,44.127,44.294,44.187
547009980.0,44.125,44.293,44.186
547110020.0,44.126,44.293,44.187
547209980.0,44.126,44.294,44.187
547310020.0,44.125,44.293,44.186
547409980.0,44.124,44.292,44.185
547510020.0,44.125,44.292,44.185
547609980.0,44.124,44.291,44.185
547710020.0,44.125,44.293,44.186
547809980.0,44.123,44.291,44.184
547910020.0,44.121,44.289,44.182
548009980.0,44.121,44.289,44.182
548110020.0,44.121,44.289,44.182
548209980.0,44.12,44.288,44.181
548310020.0,44.12,44.288,44.181
548409980.0,44.121,44.289,44.181
548510020.0,44.12,44.288,44.181
548609980.0,44.121,44.289,44.182
548710020.0,44.122,44.29,44.182
548809980.0,44.122,44.29,44.183
548910020.0,44.121,44.289,44.182
549009980.0,44.12,44.289,44.181
549110020.0,44.122,44.29,44.183
549209980.0,44.121,44.289,44.182
549310020.0,44.122,44.29,44.182
549409980.0,44.12,44.288,44.181
549510020.0,44.12,44.288,44.181
549609980.0,44.121,44.289,44.182
549710020.0,44.121,44.29,44.182
549809980.0,44.122,44.29,44.182
549910020.0,44.121,44.289,44.182
550009980.0,44.12,44.288,44.181
550110020.0,44.121,44.29,44.182
550209980.0,44.121,44.289,44.182
550310020.0,44.121,44.29,44.182
550409980.0,44.12,44.288,44.181
550510020.0,44.12,44.288,44.181
550609980.0,44.121,44.289,44.182
550710020.0,44.121,44.289,44.182
550809980.0,44.12,44.288,44.181
550910020.0,44.119,44.288,44.18
551009980.0,44.121,44.289,44.182
551110020.0,44.121,44.289,44.182
551209980.0,44.12,44.289,44.181
551310020.0,44.12,44.288,44.181
551409980.0,44.121,44.289,44.181
551510020.0,44.118,44.287,44.179
551609980.0,44.116,44.285,44.177
551710020.0,44.116,44.285,44.177
551809980.0,44.118,44.287,44.179
551910020.0,44.116,44.285,44.177
552009980.0,44.117,44.285,44.177
552110020.0,44.118,44.286,44.178
552209980.0,44.118,44.287,44.179
552310020.0,44.116,44.285,44.177
552409980.0,44.118,44.287,44.179
552520000.0,44.116,44.285,44.177
552620030.0,44.116,44.285,44.177
552720000.0,44.118,44.286,44.178
552820030.0,44.118,44.287,44.179
552920000.0,44.116,44.285,44.177
553020030.0,44.116,44.285,44.177
553120000.0,44.117,44.286,44.178
553220030.0,44.116,44.285,44.176
553320000.0,44.117,44.286,44.177
553420030.0,44.117,44.286,44.178
553520000.0,44.116,44.285,44.177
553620030.0,44.116,44.285,44.176
553720000.0,44.118,44.287,44.178
553820030.0,44.116,44.285,44.177
553920000.0,44.116,44.285,44.177
554020030.0,44.114,44.284,44.175
554120000.0,44.116,44.285,44.177
554220030.0,44.114,44.283,44.175
554320000.0,44.114,44.284,44.175
554420030.0,44.115,44.284,44.176
554520000.0,44.113,44.282,44.174
554620030.0,44.114,44.283,44.175
554720000.0,44.114,44.283,44.175
554820030.0,44.114,44.284,44.175
554920000.0,44.114,44.283,44.175
555020030.0,44.114,44.284,44.175
555120000.0,44.114,44.283,44.175
555220030.0,44.111,44.281,44.172
555320000.0,44.112,44.281,44.172
555420030.0,44.111,44.281,44.172
555520000.0,44.111,44.281,44.172
555620030.0,44.112,44.282,44.173
555720000.0,44.111,44.281,44.172
555820030.0,44.111,44.281,44.172
555920000.0,44.11,44.279,44.17
556020030.0,44.111,44.281,44.172
556120000.0,44.11,44.28,44.171
556220030.0,44.111,44.281,44.172
556320000.0,44.111,44.281,44.172
556420030.0,44.11,44.279,44.17
556520000.0,44.111,44.281,44.172
556620030.0,44.112,44.282,44.173
556720000.0,44.111,44.281,44.172
556820030.0,44.11,44.279,44.17
556920000.0,44.11,44.28,44.171
557020030.0,44.108,44.278,44.169
557120000.0,44.109,44.278,44.169
557220030.0,44.107,44.277,44.168
557320000.0,44.107,44.277,44.168
557420030.0,44.109,44.279,44.17
557520000.0,44.108,44.278,44.169
557620030.0,44.108,44.277,44.168
557720000.0,44.108,44.278,44.169
557820030.0,44.108,44.278,44.169
557920000.0,44.107,44.277,44.168
558020030.0,44.107,44.277,44.168
558120000.0,44.109,44.279,44.17
558220030.0,44.108,44.278,44.169
558320000.0,44.108,44.278,44.169
558420030.0,44.108,44.278,44.169
558520000.0,44.107,44.277,44.167
558620030.0,44.107,44.277,44.168
558720000.0,44.109,44.279,44.17
558820030.0,44.108,44.278,44.169
558920000.0,44.104,44.274,44.164
559020030.0,44.104,44.274,44.164
559120000.0,44.106,44.276,44.167
559220030.0,44.105,44.275,44.166
559320000.0,44.104,44.274,44.165
559420030.0,44.106,44.276,44.166
559520000.0,44.106,44.276,44.167
559620030.0,44.104,44.274,44.165
559720000.0,44.106,44.276,44.167
559820030.0,44.105,44.275,44.165
559920000.0,44.105,44.275,44.166
560020030.0,44.104,44.274,44.165
560120000.0,44.105,44.275,44.166
560220030.0,44.104,44.274,44.165
560320000.0,44.104,44.275,44.165
560420030.0,44.105,44.275,44.165
560520000.0,44.103,44.273,44.164
560620030.0,44.103,44.273,44.164
560720000.0,44.104,44.274,44.165
560820030.0,44.104,44.275,44.165
560920000.0,44.103,44.274,44.164
561020030.0,44.103,44.273,44.164
561120000.0,44.104,44.274,44.165
561220030.0,44.102,44.273,44.163
561320000.0,44.103,44.273,44.164
561420030.0,44.101,44.272,44.162
561520000.0,44.101,44.272,44.162
561620030.0,44.104,44.274,44.164
561720000.0,44.103,44.273,44.164
561820030.0,44.101,44.272,44.162
561920000.0,44.102,44.272,44.163
562020030.0,44.101,44.272,44.162
562120000.0,44.102,44.273,44.163
562220030.0,44.102,44.273,44.163
562320000.0,44.102,44.273,44.163
562420030.0,44.102,44.272,44.162
562520000.0,44.101,44.272,44.162
562620030.0,44.099,44.27,44.16
562720000.0,44.101,44.271,44.161
562820030.0,44.099,44.269,44.159
562920000.0,44.098,44.269,44.159
563020030.0,44.099,44.27,44.16
563120000.0,44.099,44.27,44.16
563220030.0,44.099,44.27,44.16
563320000.0,44.098,44.269,44.158
563420030.0,44.098,44.269,44.159
563520000.0,44.1,44.271,44.161
563620030.0,44.099,44.27,44.16
563720000.0,44.098,44.269,44.158
563820030.0,44.099,44.27,44.16
563920000.0,44.099,44.27,44.16
564020030.0,44.097,44.269,44.158
564120000.0,44.098,44.269,44.158
564220030.0,44.099,44.27,44.16
564320000.0,44.099,44.27,44.16
564420030.0,44.097,44.268,44.158
564520000.0,44.099,44.27,44.16
564620030.0,44.097,44.269,44.158
564720000.0,44.097,44.269,44.158
564820030.0,44.099,44.27,44.159
564920000.0,44.099,44.27,44.16
565020030.0,44.097,44.268,44.158
565120000.0,44.097,44.268,44.158
565220030.0,44.098,44.27,44.159
565320000.0,44.099,44.27,44.159
565420030.0,44.098,44.269,44.159
565520000.0,44.098,44.269,44.159
565620030.0,44.099,44.27,44.16
565720000.0,44.098,44.269,44.159
565820030.0,44.098,44.269,44.159
565920000.0,44.099,44.27,44.16
566020030.0,44.098,44.27,44.159
566120000.0,44.098,44.269,44.158
566220030.0,44.097,44.268,44.158
566320000.0,44.097,44.269,44.158
566420030.0,44.095,44.266,44.156
566520000.0,44.095,44.267,44.156
566620030.0,44.094,44.266,44.155
566720000.0,44.094,44.265,44.154
566820030.0,44.094,44.266,44.155
566920000.0,44.095,44.266,44.156
567020030.0,44.094,44.266,44.155
567120000.0,44.093,44.265,44.154
567220030.0,44.093,44.265,44.154
567320000.0,44.094,44.266,44.155
567420030.0,44.095,44.266,44.155
567520000.0,44.094,44.266,44.155
567620030.0,44.093,44.265,44.154
567720000.0,44.093,44.265,44.154
567820030.0,44.095,44.266,44.155
567920000.0,44.094,44.265,44.154
568020030.0,44.093,44.265,44.154
568120000.0,44.093,44.265,44.154
568220030.0,44.092,44.264,44.152
568320000.0,44.093,44.265,44.154
568420030.0,44.093,44.265,44.154
568520000.0,44.093,44.265,44.154
568620030.0,44.091,44.263,44.152
568720000.0,44.091,44.263,44.152
568820030.0,44.093,44.265,44.154
568920000.0,44.093,44.265,44.154
569020030.0,44.091,44.263,44.152
569120000.0,44.085,44.256,44.146
569220030.0,44.079,44.251,44.14
569320000.0,44.08,44.252,44.14
569420030.0,44.079,44.251,44.139
569520000.0,44.078,44.25,44.139
569620030.0,44.078,44.25,44.139
569720000.0,44.079,44.251,44.14
569820030.0,44.078,44.251,44.139
569920000.0,44.078,44.25,44.139
570020030.0,44.08,44.252,44.14
570120000.0,44.079,44.251,44.14
570220030.0,44.075,44.248,44.136
570320000.0,44.075,44.248,44.136
570420030.0,44.077,44.249,44.137
570520000.0,44.076,44.248,44.137
570620030.0,44.075,44.247,44.136
570720000.0,44.076,44.248,44.137
570820030.0,44.075,44.248,44.136
570920000.0,44.075,44.248,44.136
571020030.0,44.077,44.249,44.137
571120000.0,44.069,44.242,44.129
571220030.0,44.073,44.246,44.134
571320000.0,44.073,44.246,44.134
571420030.0,44.075,44.247,44.135
571520000.0,44.074,44.246,44.134
571620030.0,44.074,44.247,44.135
571720000.0,44.074,44.247,44.135
571820030.0,44.074,44.247,44.135
571920000.0,44.074,44.247,44.135
572020030.0,44.074,44.247,44.135
572120000.0,44.075,44.247,44.135
572220030.0,44.074,44.247,44.135
572320000.0,44.074,44.246,44.134
572420030.0,44.073,44.246,44.134
572520000.0,44.075,44.247,44.135
572620030.0,44.074,44.247,44.135
572720000.0,44.074,44.247,44.135
572820030.0,44.073,44.246,44.134
572920000.0,44.072,44.245,44.133
573020030.0,44.073,44.245,44.133
573120000.0,44.074,44.246,44.134
573220030.0,44.074,44.247,44.134
573320000.0,44.072,44.245,44.133
573420030.0,44.072,44.245,44.133
573520000.0,44.073,44.246,44.134
573620030.0,44.073,44.246,44.134
573720000.0,44.073,44.246,44.134
573820030.0,44.072,44.245,44.133
573920000.0,44.072,44.245,44.133
574020030.0,44.073,44.246,44.134
574120000.0,44.069,44.243,44.13
574220030.0,44.069,44.242,44.129
574320000.0,44.069,44.242,44.13
574420030.0,44.069,44.243,44.13
574520000.0,44.062,44.236,44.123
574620030.0,44.063,44.237,44.123
574720000.0,44.063,44.237,44.124
574820030.0,44.061,44.235,44.122
574920000.0,44.061,44.236,44.122
575020030.0,44.062,44.236,44.122
575120000.0,44.063,44.237,44.123
575220030.0,44.062,44.236,44.123
575320000.0,44.06,44.234,44.12
575420030.0,44.061,44.235,44.121
575520000.0,44.061,44.235,44.122
575620030.0,44.062,44.236,44.123
575720000.0,44.06,44.234,44.121
575820030.0,44.06,44.234,44.121
575920000.0,44.06,44.234,44.121
576020030.0,44.06,44.235,44.121
576120000.0,44.06,44.234,44.12
576220030.0,44.06,44.234,44.121
576320000.0,44.062,44.236,44.123
576420030.0,44.061,44.235,44.122
576520000.0,44.06,44.234,44.121
576620030.0,44.06,44.235,44.121
576720000.0,44.061,44.235,44.122
576820030.0,44.06,44.234,44.121
576920000.0,44.06,44.234,44.121
577020030.0,44.061,44.235,44.122
577120000.0,44.06,44.235,44.121
577220030.0,44.06,44.235,44.121
577320000.0,44.062,44.236,44.122
577420030.0,44.06,44.234,44.121
577520000.0,44.06,44.234,44.121
577620030.0,44.06,44.234,44.121
577720000.0,44.061,44.236,44.122
577820030.0,44.06,44.234,44.12
577920000.0,44.066,44.24,44.126
578020030.0,44.064,44.238,44.125
578120000.0,44.064,44.238,44.125
578220030.0,44.063,44.237,44.123
578320000.0,44.064,44.238,44.124
578420030.0,44.063,44.237,44.124
578520000.0,44.063,44.237,44.124
578620030.0,44.063,44.237,44.124
578720000.0,44.062,44.237,44.123
578820030.0,44.064,44.238,44.125
578920000.0,44.064,44.238,44.124
579020030.0,44.056,44.231,44.117
579120000.0,44.055,44.23,44.116
579220030.0,44.054,44.229,44.115
579320000.0,44.054,44.229,44.115
579420030.0,44.055,44.23,44.116
579520000.0,44.056,44.231,44.117
579620030.0,44.054,44.229,44.115
579720000.0,44.054,44.229,44.115
579820030.0,44.054,44.229,44.115
579920000.0,44.055,44.23,44.116
580020030.0,44.056,44.23,44.116
580120000.0,44.054,44.229,44.114
580220030.0,44.054,44.229,44.115
580320000.0,44.054,44.229,44.115
580420030.0,44.054,44.229,44.115
580520000.0,44.052,44.227,44.112
580620030.0,44.051,44.226,44.112
580720000.0,44.051,44.226,44.112
580820030.0,44.052,44.227,44.112
580920000.0,44.053,44.228,44.114
581020030.0,44.053,44.228,44.113
581120000.0,44.049,44.224,44.11
581220030.0,44.048,44.223,44.109
581320000.0,44.048,44.224,44.109
581420030.0,44.048,44.224,44.109
581520000.0,44.048,44.223,44.108
581620030.0,44.048,44.223,44.109
581720000.0,44.048,44.223,44.109
581820030.0,44.05,44.225,44.111
581920000.0,44.05,44.225,44.111
582020030.0,44.049,44.224,44.11
582120000.0,44.048,44.224,44.109
582220030.0,44.048,44.224,44.109
582320000.0,44.05,44.225,44.11
582420030.0,44.048,44.223,44.109
582520000.0,44.048,44.223,44.109
582620030.0,44.046,44.222,44.107
582720000.0,44.049,44.224,44.109
582820030.0,44.047,44.222,44.107
582920000.0,44.047,44.222,44.108
583020030.0,44.047,44.222,44.108
583120000.0,44.047,44.223,44.108
583220030.0,44.046,44.222,44.107
583320000.0,44.047,44.222,44.107
583420030.0,44.047,44.222,44.107
583520000.0,44.039,44.215,44.1
583620030.0,44.036,44.212,44.097
583720000.0,44.037,44.213,44.098
583830020.0,44.035,44.212,44.096
583929980.0,44.036,44.212,44.096
584030020.0,44.036,44.212,44.096
584129980.0,44.037,44.213,44.098
584230020.0,44.035,44.212,44.096
584329980.0,44.035,44.212,44.096
584430020.0,44.037,44.213,44.097
584529980.0,44.036,44.212,44.096
584630020.0,44.035,44.212,44.096
584729980.0,44.041,44.217,44.102
584830020.0,44.043,44.219,44.104
584929980.0,44.042,44.218,44.102
585030020.0,44.042,44.218,44.103
585129980.0,44.041,44.217,44.102
585230020.0,44.041,44.217,44.102
585329980.0,44.041,44.218,44.102
585430020.0,44.042,44.218,44.103
585529980.0,44.042,44.218,44.102
585630020.0,44.041,44.217,44.102
585729980.0,44.041,44.217,44.102
585830020.0,44.042,44.218,44.103
585929980.0,44.042,44.218,44.103
586030020.0,44.04,44.217,44.101
586129980.0,44.037,44.214,44.098
586230020.0,44.038,44.214,44.098
586329980.0,44.038,44.214,44.098
586430020.0,44.039,44.215,44.1
586529980.0,44.037,44.213,44.098
586630020.0,44.034,44.211,44.095
586729980.0,44.034,44.211,44.095
586830020.0,44.035,44.212,44.096
586929980.0,44.034,44.21,44.095
587030020.0,44.034,44.21,44.095
587129980.0,44.034,44.211,44.095
587230020.0,44.034,44.211,44.095
587329980.0,44.035,44.211,44.096
587430020.0,44.035,44.211,44.096
587529980.0,44.036,44.213,44.097
587630020.0,44.034,44.211,44.095
587729980.0,44.034,44.211,44.095
587830020.0,44.034,44.211,44.095
587929980.0,44.035,44.211,44.095
588030020.0,44.026,44.203,44.087
588129980.0,44.026,44.203,44.087
588230020.0,44.026,44.203,44.087
588329980.0,44.027,44.204,44.088
588430020.0,44.028,44.205,44.089
588529980.0,44.023,44.201,44.084
588630020.0,44.023,44.201,44.084
588729980.0,44.023,44.201,44.084
588830020.0,44.023,44.201,44.084
588929980.0,44.023,44.2,44.084
589030020.0,44.023,44.201,44.084
589129980.0,44.023,44.201,44.084
589230020.0,44.024,44.201,44.085
589329980.0,44.023,44.201,44.084
589430020.0,44.023,44.201,44.084
589529980.0,44.023,44.201,44.084
589630020.0,44.023,44.2,44.083
589729980.0,44.023,44.2,44.083
589830020.0,44.023,44.201,44.084
589929980.0,44.023,44.201,44.084
590030020.0,44.018,44.196,44.079
590129980.0,44.019,44.196,44.08
590230020.0,44.019,44.197,44.08
590329980.0,44.018,44.196,44.079
590430020.0,44.018,44.196,44.079
590529980.0,44.018,44.196,44.079
590630020.0,44.019,44.196,44.079
590729980.0,44.018,44.196,44.079
590830020.0,44.015,44.193,44.075
590929980.0,44.016,44.194,44.077
591030020.0,44.015,44.193,44.076
591129980.0,44.014,44.193,44.075
591230020.0,44.014,44.193,44.075
591329980.0,44.015,44.193,44.075
591430020.0,44.015,44.193,44.076
591529980.0,44.016,44.194,44.076
591630020.0,44.014,44.192,44.075
591729980.0,44.021,44.199,44.082
591830020.0,44.021,44.199,44.082
591929980.0,44.021,44.199,44.082
592030020.0,44.022,44.2,44.083
592129980.0,44.02,44.198,44.081
592230020.0,44.02,44.198,44.081
592329980.0,44.021,44.198,44.082
592430020.0,44.022,44.199,44.083
592529980.0,44.02,44.198,44.081
592630020.0,44.012,44.19,44.073
592729980.0,44.012,44.19,44.073
592830020.0,44.012,44.191,44.073
592929980.0,44.013,44.191,44.074
593030020.0,44.01,44.188,44.07
593129980.0,44.006,44.184,44.066
593230020.0,44.006,44.184,44.066
593329980.0,44.006,44.185,44.067
593430020.0,44.005,44.184,44.066
593529980.0,44.005,44.184,44.066
593630020.0,44.005,44.184,44.066
593729980.0,44.005,44.184,44.066
593830020.0,44.006,44.185,44.067
593929980.0,44.006,44.185,44.067
594030020.0,44.007,44.186,44.068
594129980.0,44.006,44.185,44.067
594230020.0,44.006,44.184,44.066
594329980.0,44.006,44.184,44.066
594430020.0,44.006,44.185,44.067
594529980.0,44.005,44.184,44.066
594630020.0,44.005,44.184,44.066
594729980.0,44.005,44.184,44.066
594830020.0,44.005,44.184,44.066
594929980.0,44.007,44.186,44.068
595030020.0,44.006,44.185,44.067
595129980.0,44.005,44.184,44.066
595230020.0,44.006,44.184,44.066
595329980.0,44.003,44.182,44.063
595430020.0,44.002,44.181,44.063
595529980.0,44.002,44.181,44.063
595630020.0,44.002,44.181,44.063
595729980.0,44.002,44.181,44.063
595830020.0,43.999,44.179,44.06
595929980.0,43.999,44.179,44.06
596030020.0,44.0,44.179,44.06
596129980.0,44.0,44.179,44.061
596230020.0,43.999,44.178,44.06
596329980.0,43.999,44.178,44.06
596430020.0,43.999,44.178,44.06
596529980.0,43.999,44.179,44.06
596630020.0,44.0,44.179,44.06
596729980.0,44.0,44.179,44.061
596830020.0,43.999,44.178,44.06
596929980.0,43.999,44.178,44.06
597030020.0,43.999,44.178,44.06
597129980.0,43.999,44.179,44.06
597230020.0,43.991,44.171,44.052
597329980.0,43.99,44.17,44.051
597430020.0,43.987,44.167,44.048
597529980.0,43.989,44.169,44.05
597630020.0,43.986,44.166,44.047
597729980.0,43.985,44.166,44.046
597830020.0,43.985,44.166,44.046
597929980.0,43.986,44.166,44.046
598030020.0,43.986,44.166,44.046
598129980.0,43.986,44.167,44.047
598230020.0,43.985,44.166,44.046
598329980.0,43.982,44.163,44.043
598430020.0,43.982,44.163,44.043
598529980.0,43.982,44.163,44.043
598630020.0,43.983,44.163,44.044
598729980.0,43.981,44.162,44.042
598830020.0,43.989,44.169,44.05
598929980.0,43.984,44.163,44.044
599030020.0,43.984,44.164,44.045
599129980.0,43.983,44.162,44.043
599230020.0,43.983,44.162,44.044
599329980.0,43.983,44.162,44.044
599430020.0,43.983,44.163,44.044
599529980.0,43.979,44.159,44.04
599630020.0,43.98,44.16,44.041
599729980.0,43.979,44.159,44.04
599830020.0,43.979,44.159,44.04
599929980.0,43.979,44.159,44.04
600030020.0,43.979,44.159,44.04
600129980.0,43.979,44.159,44.04
600230020.0,43.979,44.158,44.039
600329980.0,43.979,44.159,44.04
600430020.0,43.976,44.156,44.037
600529980.0,43.977,44.157,44.038
600630020.0,43.976,44.156,44.037
600729980.0,43.977,44.157,44.038
600830020.0,43.976,44.156,44.037
600929980.0,43.976,44.156,44.037
601030020.0,43.976,44.156,44.037
601129980.0,43.976,44.156,44.037
601230020.0,43.976,44.155,44.036
601329980.0,43.975,44.155,44.036
601430020.0,43.976,44.156,44.036
601529980.0,43.973,44.153,44.034
601630020.0,43.974,44.154,44.035
601729980.0,43.972,44.153,44.033
601830020.0,43.973,44.153,44.033
601929980.0,43.973,44.153,44.034
602030020.0,43.964,44.145,44.025
602129980.0,43.963,44.144,44.024
602230020.0,43.963,44.144,44.024
602329980.0,43.96,44.141,44.021
602430020.0,43.96,44.141,44.021
602529980.0,43.96,44.141,44.021
602630020.0,43.96,44.141,44.021
602729980.0,43.96,44.142,44.021
602830020.0,43.961,44.142,44.022
602929980.0,43.96,44.141,44.021
603030020.0,43.96,44.141,44.021
603129980.0,43.96,44.141,44.021
603230020.0,43.96,44.141,44.021
603329980.0,43.96,44.141,44.021
603430020.0,43.96,44.142,44.021
603529980.0,43.96,44.141,44.02
603630020.0,43.96,44.141,44.02
603729980.0,43.96,44.141,44.02
603830020.0,43.96,44.141,44.021
603929980.0,43.96,44.141,44.021
604030020.0,43.959,44.141,44.02
604129980.0,43.959,44.141,44.02
604230020.0,43.959,44.141,44.02
604329980.0,43.96,44.141,44.02
604430020.0,43.959,44.14,44.02
604529980.0,43.959,44.14,44.02
604630020.0,43.959,44.141,44.02
604729980.0,43.959,44.141,44.02
604830020.0,43.959,44.141,44.02
604929980.0,43.958,44.14,44.019
605030020.0,43.959,44.14,44.019
605129980.0,43.959,44.14,44.02
605230020.0,43.959,44.141,44.02
605329980.0,43.958,44.139,44.019
605430020.0,43.956,44.138,44.017
605529980.0,43.956,44.138,44.017
605630020.0,43.957,44.138,44.018
605729980.0,43.958,44.139,44.018
605830020.0,43.958,44.139,44.018
605929980.0,43.956,44.138,44.017
606030020.0,43.964,44.145,44.024
606129980.0,43.964,44.145,44.025
606230020.0,43.963,44.144,44.024
606329980.0,43.965,44.146,44.026
606430020.0,43.963,44.144,44.024
606529980.0,43.963,44.144,44.024
606630020.0,43.963,44.144,44.024
606729980.0,43.964,44.145,44.024
606830020.0,43.963,44.144,44.023
606929980.0,43.963,44.144,44.023
607030020.0,43.954,44.135,44.014
607129980.0,43.954,44.136,44.015
607230020.0,43.954,44.136,44.015
607329980.0,43.955,44.137,44.016
607430020.0,43.954,44.136,44.015
607529980.0,43.954,44.136,44.014
607630020.0,43.954,44.136,44.014
607729980.0,43.954,44.136,44.015
607830020.0,43.954,44.136,44.015
607929980.0,43.953,44.135,44.014
608030020.0,43.953,44.135,44.014
608129980.0,43.953,44.135,44.014
608230020.0,43.954,44.136,44.014
608329980.0,43.954,44.136,44.015
608430020.0,43.955,44.137,44.016
608529980.0,43.954,44.136,44.014
608630020.0,43.954,44.136,44.014
608729980.0,43.954,44.136,44.015
608830020.0,43.952,44.134,44.013
608929980.0,43.951,44.133,44.012
609030020.0,43.951,44.133,44.012
609129980.0,43.951,44.133,44.012
609230020.0,43.952,44.134,44.013
609329980.0,43.951,44.133,44.012
609430020.0,43.952,44.134,44.013
609529980.0,43.952,44.134,44.013
609630020.0,43.952,44.134,44.013
609729980.0,43.951,44.133,44.012
609830020.0,43.951,44.133,44.012
609929980.0,43.951,44.133,44.012
610030020.0,43.952,44.134,44.012
610129980.0,43.952,44.134,44.012
610230020.0,43.952,44.134,44.013
610329980.0,43.951,44.133,44.012
610430020.0,43.951,44.133,44.012
610529980.0,43.951,44.133,44.012
610630020.0,43.951,44.133,44.012
610729980.0,43.952,44.134,44.012
610830020.0,43.951,44.133,44.011
610929980.0,43.951,44.133,44.011
611030020.0,43.951,44.133,44.012
611129980.0,43.95,44.132,44.011
611230020.0,43.95,44.132,44.011
611329980.0,43.95,44.132,44.011
611430020.0,43.951,44.133,44.011
611529980.0,43.951,44.133,44.012
611630020.0,43.951,44.133,44.011
611729980.0,43.95,44.132,44.011
611830020.0,43.95,44.132,44.011
611929980.0,43.95,44.132,44.011
612030020.0,43.941,44.124,44.002
612129980.0,43.941,44.124,44.002
612230020.0,43.942,44.125,44.002
612329980.0,43.94,44.123,44.001
612430020.0,43.94,44.123,44.001
612529980.0,43.94,44.124,44.001
612630020.0,43.941,44.124,44.002
612729980.0,43.939,44.123,44.0
612830020.0,43.939,44.123,44.0
612929980.0,43.94,44.123,44.001
613030020.0,43.94,44.123,44.001
613129980.0,43.938,44.121,43.998
613230020.0,43.94,44.123,44.0
613329980.0,43.945,44.128,44.006
613430020.0,43.945,44.128,44.006
613529980.0,43.946,44.128,44.006
613630020.0,43.946,44.128,44.007
613729980.0,43.945,44.127,44.005
613830020.0,43.945,44.128,44.006
613929980.0,43.945,44.128,44.006
614030020.0,43.945,44.128,44.006
614129980.0,43.944,44.127,44.005
614230020.0,43.939,44.123,44.0
614329980.0,43.94,44.123,44.001
614430020.0,43.938,44.122,43.999
614529980.0,43.945,44.128,44.006
614630020.0,43.945,44.128,44.006
614729980.0,43.946,44.128,44.006
614830020.0,43.945,44.127,44.005
614929980.0,43.945,44.127,44.005
615040000.0,43.945,44.127,44.005
615140030.0,43.945,44.128,44.006
615240000.0,43.945,44.128,44.006
615340030.0,43.941,44.124,44.002
615440000.0,43.939,44.122,44.0
615540030.0,43.945,44.128,44.006
615640000.0,43.945,44.128,44.006
615740030.0,43.945,44.128,44.006
615840000.0,43.944,44.127,44.005
615940030.0,43.944,44.127,44.005
616040000.0,43.945,44.127,44.005
616140030.0,43.945,44.128,44.006
616240000.0,43.944,44.127,44.005
616340030.0,43.94,44.123,44.0
616440000.0,43.945,44.128,44.006
616540030.0,43.945,44.128,44.006
616640000.0,43.944,44.127,44.005
