time_yr,log_snr,log_snr_2,log_snr_3
834609980.0,-30.0,-30.0,-30.0
834710020.0,-30.0,-30.0,-30.0
834809980.0,-30.0,-30.0,-30.0
834910020.0,-30.0,-30.0,-30.0
835009980.0,-30.0,-30.0,-30.0
835110020.0,-30.0,-30.0,-30.0
835209980.0,-30.0,-30.0,-30.0
835310020.0,-30.0,-30.0,-30.0
835409980.0,-30.0,-30.0,-30.0
835510020.0,-30.0,-30.0,-30.0
835609980.0,-30.0,-30.0,-30.0
835710020.0,-30.0,-30.0,-30.0
835809980.0,-30.0,-30.0,-30.0
835910020.0,-30.0,-30.0,-30.0
836009980.0,-30.0,-30.0,-30.0
836110020.0,-30.0,-30.0,-30.0
836209980.0,-30.0,-30.0,-30.0
836310020.0,-30.0,-30.0,-30.0
836409980.0,-30.0,-30.0,-30.0
836510020.0,-30.0,-30.0,-30.0
836609980.0,-30.0,-30.0,-30.0
836710020.0,-30.0,-30.0,-30.0
836809980.0,-30.0,-30.0,-30.0
836910020.0,-30.0,-30.0,-30.0
837009980.0,-30.0,-30.0,-30.0
837110020.0,-30.0,-30.0,-30.0
837209980.0,-30.0,-30.0,-30.0
837310020.0,-30.0,-30.0,-30.0
837409980.0,-30.0,-30.0,-30.0
837510020.0,-30.0,-30.0,-30.0
837609980.0,-30.0,-30.0,-30.0
837710020.0,-30.0,-30.0,-30.0
837809980.0,-30.0,-30.0,-30.0
837910020.0,-30.0,-30.0,-30.0
838009980.0,-30.0,-30.0,-30.0
838110020.0,-30.0,-30.0,-30.0
838209980.0,-30.0,-30.0,-30.0
838310020.0,-30.0,-30.0,-30.0
838409980.0,-30.0,-30.0,-30.0
838510020.0,-30.0,-30.0,-30.0
838609980.0,-30.0,-30.0,-30.0
838710020.0,-30.0,-30.0,-30.0
838809980.0,-30.0,-30.0,-30.0
838910020.0,-30.0,-30.0,-30.0
839009980.0,-30.0,-30.0,-30.0
839110020.0,-30.0,-30.0,-30.0
839209980.0,-30.0,-30.0,-30.0
839310020.0,-30.0,-30.0,-30.0
839409980.0,-30.0,-30.0,-30.0
839510020.0,-30.0,-30.0,-30.0
839609980.0,-30.0,-30.0,-30.0
839710020.0,-30.0,-30.0,-30.0
839809980.0,-30.0,-30.0,-30.0
839910020.0,-30.0,-30.0,-30.0
840009980.0,-30.0,-30.0,-30.0
840110020.0,-30.0,-30.0,-30.0
840209980.0,-30.0,-30.0,-30.0
840310020.0,-30.0,-30.0,-30.0
840409980.0,-30.0,-30.0,-30.0
840510020.0,-30.0,-30.0,-30.0
840609980.0,-30.0,-30.0,-30.0
840710020.0,-30.0,-30.0,-30.0
840809980.0,-30.0,-30.0,-30.0
840910020.0,-30.0,-30.0,-30.0
841009980.0,-30.0,-30.0,-30.0
841110020.0,-30.0,-30.0,-30.0
841209980.0,-30.0,-30.0,-30.0
841310020.0,-30.0,-30.0,-30.0
841409980.0,-30.0,-30.0,-30.0
841510020.0,-30.0,-30.0,-30.0
841609980.0,-30.0,-30.0,-30.0
841710020.0,-30.0,-30.0,-30.0
841809980.0,-30.0,-30.0,-30.0
841910020.0,-30.0,-30.0,-30.0
842009980.0,-30.0,-30.0,-30.0
842110020.0,-30.0,-30.0,-30.0
842209980.0,-30.0,-30.0,-30.0
842310020.0,-30.0,-30.0,-30.0
842409980.0,-30.0,-30.0,-30.0
842510020.0,-30.0,-30.0,-30.0
842609980.0,-30.0,-30.0,-30.0
842710020.0,-30.0,-30.0,-30.0
842809980.0,-30.0,-30.0,-30.0
842910020.0,-30.0,-30.0,-30.0
843009980.0,-30.0,-30.0,-30.0
843110020.0,-30.0,-30.0,-30.0
843209980.0,-30.0,-30.0,-30.0
843310020.0,-30.0,-30.0,-30.0
843409980.0,-30.0,-30.0,-30.0
843510020.0,-30.0,-30.0,-30.0
843609980.0,-30.0,-30.0,-30.0
843710020.0,-30.0,-30.0,-30.0
843809980.0,-30.0,-30.0,-30.0
843910020.0,-30.0,-30.0,-30.0
844009980.0,-30.0,-30.0,-30.0
844110020.0,-30.0,-30.0,-30.0
844209980.0,-30.0,-30.0,-30.0
844310020.0,-30.0,-30.0,-30.0
844409980.0,-30.0,-30.0,-30.0
844510020.0,-30.0,-30.0,-30.0
844609980.0,-30.0,-30.0,-30.0
844710020.0,-30.0,-30.0,-30.0
844809980.0,-30.0,-30.0,-30.0
844910020.0,-30.0,-30.0,-30.0
845009980.0,-30.0,-30.0,-30.0
845110020.0,-30.0,-30.0,-30.0
845209980.0,-30.0,-30.0,-30.0
845310020.0,-30.0,-30.0,-30.0
845409980.0,-30.0,-30.0,-30.0
845510020.0,-30.0,-30.0,-30.0
845609980.0,-30.0,-30.0,-30.0
845710020.0,-30.0,-30.0,-30.0
845809980.0,-30.0,-30.0,-30.0
845910020.0,-30.0,-30.0,-30.0
846009980.0,-30.0,-30.0,-30.0
846110020.0,-30.0,-30.0,-30.0
846209980.0,-30.0,-30.0,-30.0
846310020.0,-30.0,-30.0,-30.0
846409980.0,-30.0,-30.0,-30.0
846510020.0,-30.0,-30.0,-30.0
846609980.0,-30.0,-30.0,-30.0
846710020.0,-30.0,-30.0,-30.0
846809980.0,-30.0,-30.0,-30.0
846910020.0,-30.0,-30.0,-30.0
847009980.0,-30.0,-30.0,-30.0
847110020.0,-30.0,-30.0,-30.0
847209980.0,-30.0,-30.0,-30.0
847310020.0,-30.0,-30.0,-30.0
847409980.0,-30.0,-30.0,-30.0
847510020.0,-30.0,-30.0,-30.0
847609980.0,-30.0,-30.0,-30.0
847710020.0,-30.0,-30.0,-30.0
847809980.0,-30.0,-30.0,-30.0
847910020.0,-30.0,-30.0,-30.0
848009980.0,-30.0,-30.0,-30.0
848110020.0,-30.0,-30.0,-30.0
848209980.0,-30.0,-30.0,-30.0
848310020.0,-30.0,-30.0,-30.0
848409980.0,-30.0,-30.0,-30.0
848510020.0,-30.0,-30.0,-30.0
848609980.0,-30.0,-30.0,-30.0
848710020.0,-30.0,-30.0,-30.0
848809980.0,-30.0,-30.0,-30.0
848910020.0,-30.0,-30.0,-30.0
849009980.0,-30.0,-30.0,-30.0
849110020.0,-30.0,-30.0,-30.0
849209980.0,-30.0,-30.0,-30.0
849310020.0,-30.0,-30.0,-30.0
849409980.0,-30.0,-30.0,-30.0
849510020.0,-30.0,-30.0,-30.0
849609980.0,-30.0,-30.0,-30.0
849710020.0,-30.0,-30.0,-30.0
849809980.0,-30.0,-30.0,-30.0
849910020.0,-30.0,-30.0,-30.0
850009980.0,-30.0,-30.0,-30.0
850110020.0,-30.0,-30.0,-30.0
850209980.0,-30.0,-30.0,-30.0
850310020.0,-30.0,-30.0,-30.0
850409980.0,-30.0,-30.0,-30.0
850510020.0,-30.0,-30.0,-30.0
850609980.0,-30.0,-30.0,-30.0
850710020.0,-30.0,-30.0,-30.0
850809980.0,-30.0,-30.0,-30.0
850910020.0,-30.0,-30.0,-30.0
851009980.0,-30.0,-30.0,-30.0
851110020.0,-30.0,-30.0,-30.0
851209980.0,-30.0,-30.0,-30.0
851310020.0,-30.0,-30.0,-30.0
851409980.0,-30.0,-30.0,-30.0
851510020.0,-30.0,-30.0,-30.0
851609980.0,-30.0,-30.0,-30.0
851710020.0,-30.0,-30.0,-30.0
851809980.0,-30.0,-30.0,-30.0
851910020.0,-30.0,-30.0,-30.0
852009980.0,-30.0,-30.0,-30.0
852110020.0,-30.0,-30.0,-30.0
852209980.0,-30.0,-30.0,-30.0
852310020.0,-30.0,-30.0,-30.0
852409980.0,-30.0,-30.0,-30.0
852510020.0,-30.0,-30.0,-30.0
852609980.0,-30.0,-30.0,-30.0
852710020.0,-30.0,-30.0,-30.0
852809980.0,-30.0,-30.0,-30.0
852910020.0,-30.0,-30.0,-30.0
853009980.0,-30.0,-30.0,-30.0
853110020.0,-30.0,-30.0,-30.0
853209980.0,-30.0,-30.0,-30.0
853310020.0,-30.0,-30.0,-30.0
853409980.0,-30.0,-30.0,-30.0
853510020.0,-30.0,-30.0,-30.0
853609980.0,-30.0,-30.0,-30.0
853710020.0,-30.0,-30.0,-30.0
853809980.0,-30.0,-30.0,-30.0
853910020.0,-30.0,-30.0,-30.0
854009980.0,-30.0,-30.0,-30.0
854110020.0,-30.0,-30.0,-30.0
854209980.0,-30.0,-30.0,-30.0
854310020.0,-30.0,-30.0,-30.0
854409980.0,-30.0,-30.0,-30.0
854510020.0,-30.0,-30.0,-30.0
854609980.0,-30.0,-30.0,-30.0
854710020.0,-30.0,-30.0,-30.0
854809980.0,-30.0,-30.0,-30.0
854910020.0,-30.0,-30.0,-30.0
855009980.0,-30.0,-30.0,-30.0
855110020.0,-30.0,-30.0,-30.0
855209980.0,-30.0,-30.0,-30.0
855310020.0,-30.0,-30.0,-30.0
855409980.0,-30.0,-30.0,-30.0
855510020.0,-30.0,-30.0,-30.0
855609980.0,-30.0,-30.0,-30.0
855710020.0,-30.0,-30.0,-30.0
855809980.0,-30.0,-30.0,-30.0
855910020.0,-30.0,-30.0,-30.0
856009980.0,-30.0,-30.0,-30.0
856110020.0,-30.0,-30.0,-30.0
856209980.0,-30.0,-30.0,-30.0
856310020.0,-30.0,-30.0,-30.0
856409980.0,-30.0,-30.0,-30.0
856510020.0,-30.0,-30.0,-30.0
856609980.0,-30.0,-30.0,-30.0
856710020.0,-30.0,-30.0,-30.0
856809980.0,-30.0,-30.0,-30.0
856910020.0,-30.0,-30.0,-30.0
857009980.0,-30.0,-30.0,-30.0
857110020.0,-30.0,-30.0,-30.0
857209980.0,-30.0,-30.0,-30.0
857310020.0,-30.0,-30.0,-30.0
857409980.0,-30.0,-30.0,-30.0
857510020.0,-30.0,-30.0,-30.0
857609980.0,-30.0,-30.0,-30.0
857710020.0,-30.0,-30.0,-30.0
857809980.0,-30.0,-30.0,-30.0
857910020.0,-30.0,-30.0,-30.0
858009980.0,-30.0,-30.0,-30.0
858110020.0,-30.0,-30.0,-30.0
858209980.0,-30.0,-30.0,-30.0
858310020.0,-30.0,-30.0,-30.0
858409980.0,-30.0,-30.0,-30.0
858510020.0,-30.0,-30.0,-30.0
858609980.0,-30.0,-30.0,-30.0
858710020.0,-30.0,-30.0,-30.0
858809980.0,-30.0,-30.0,-30.0
858910020.0,-30.0,-30.0,-30.0
859009980.0,-30.0,-30.0,-30.0
859110020.0,-30.0,-30.0,-30.0
859209980.0,-30.0,-30.0,-30.0
859310020.0,-30.0,-30.0,-30.0
859409980.0,-30.0,-30.0,-30.0
859510020.0,-30.0,-30.0,-30.0
859609980.0,-30.0,-30.0,-30.0
859710020.0,-30.0,-30.0,-30.0
859809980.0,-30.0,-30.0,-30.0
859910020.0,-30.0,-30.0,-30.0
860009980.0,-30.0,-30.0,-30.0
860110020.0,-30.0,-30.0,-30.0
860209980.0,-30.0,-30.0,-30.0
860310020.0,-30.0,-30.0,-30.0
860409980.0,-30.0,-30.0,-30.0
860510020.0,-30.0,-30.0,-30.0
860609980.0,-30.0,-30.0,-30.0
860710020.0,-30.0,-30.0,-30.0
860809980.0,-30.0,-30.0,-30.0
860910020.0,-30.0,-30.0,-30.0
861009980.0,-30.0,-30.0,-30.0
861110020.0,-30.0,-30.0,-30.0
861209980.0,-30.0,-30.0,-30.0
861310020.0,-30.0,-30.0,-30.0
861409980.0,-30.0,-30.0,-30.0
861510020.0,-30.0,-30.0,-30.0
861609980.0,-30.0,-30.0,-30.0
861710020.0,-30.0,-30.0,-30.0
861809980.0,-30.0,-30.0,-30.0
861910020.0,-30.0,-30.0,-30.0
862009980.0,-30.0,-30.0,-30.0
862110020.0,-30.0,-30.0,-30.0
862209980.0,-30.0,-30.0,-30.0
862310020.0,-30.0,-30.0,-30.0
862409980.0,-30.0,-30.0,-30.0
862510020.0,-30.0,-30.0,-30.0
862609980.0,-30.0,-30.0,-30.0
862710020.0,-30.0,-30.0,-30.0
862809980.0,-30.0,-30.0,-30.0
862910020.0,-30.0,-30.0,-30.0
863009980.0,-30.0,-30.0,-30.0
863110020.0,-30.0,-30.0,-30.0
863209980.0,-30.0,-30.0,-30.0
863310020.0,-30.0,-30.0,-30.0
863409980.0,-30.0,-30.0,-30.0
863510020.0,-30.0,-30.0,-30.0
863609980.0,-30.0,-30.0,-30.0
863710020.0,-30.0,-30.0,-30.0
863809980.0,-30.0,-30.0,-30.0
863910020.0,-30.0,-30.0,-30.0
864009980.0,-30.0,-30.0,-30.0
864110020.0,-30.0,-30.0,-30.0
864209980.0,-30.0,-30.0,-30.0
864310020.0,-30.0,-30.0,-30.0
864409980.0,-30.0,-30.0,-30.0
864510020.0,-30.0,-30.0,-30.0
864609980.0,-30.0,-30.0,-30.0
864710020.0,-30.0,-30.0,-30.0
864809980.0,-30.0,-30.0,-30.0
864910020.0,-30.0,-30.0,-30.0
865009980.0,-30.0,-30.0,-30.0
865120000.0,-30.0,-30.0,-30.0
865220030.0,-30.0,-30.0,-30.0
865320000.0,-30.0,-30.0,-30.0
865420030.0,-30.0,-30.0,-30.0
865520000.0,-30.0,-30.0,-30.0
865620030.0,-30.0,-30.0,-30.0
865720000.0,-30.0,-30.0,-30.0
865820030.0,-30.0,-30.0,-30.0
865920000.0,-30.0,-30.0,-30.0
866020030.0,-30.0,-30.0,-30.0
866120000.0,-30.0,-30.0,-30.0
866220030.0,-30.0,-30.0,-30.0
866320000.0,-30.0,-30.0,-30.0
866420030.0,-30.0,-30.0,-30.0
866520000.0,-30.0,-30.0,-30.0
866620030.0,-30.0,-30.0,-30.0
866720000.0,-30.0,-30.0,-30.0
866820030.0,-30.0,-30.0,-30.0
866920000.0,-30.0,-30.0,-30.0
867020030.0,-30.0,-30.0,-30.0
867120000.0,-30.0,-30.0,-30.0
867220030.0,-30.0,-30.0,-30.0
867320000.0,-30.0,-30.0,-30.0
867420030.0,-30.0,-30.0,-30.0
867520000.0,-30.0,-30.0,-30.0
867620030.0,-30.0,-30.0,-30.0
867720000.0,-30.0,-30.0,-30.0
867820030.0,-30.0,-30.0,-30.0
867920000.0,-30.0,-30.0,-30.0
868020030.0,-30.0,-30.0,-30.0
868120000.0,-30.0,-30.0,-30.0
868220030.0,-30.0,-30.0,-30.0
868320000.0,-30.0,-30.0,-30.0
868420030.0,-30.0,-30.0,-30.0
868520000.0,-30.0,-30.0,-30.0
868620030.0,-30.0,-30.0,-30.0
868720000.0,-30.0,-30.0,-30.0
868820030.0,-30.0,-30.0,-30.0
868920000.0,-30.0,-30.0,-30.0
869020030.0,-30.0,-30.0,-30.0
869120000.0,-30.0,-30.0,-30.0
869220030.0,-30.0,-30.0,-30.0
869320000.0,-30.0,-30.0,-30.0
869420030.0,-30.0,-30.0,-30.0
869520000.0,-30.0,-30.0,-30.0
869620030.0,-30.0,-30.0,-30.0
869720000.0,-30.0,-30.0,-30.0
869820030.0,-30.0,-30.0,-30.0
869920000.0,-30.0,-30.0,-30.0
870020030.0,-30.0,-30.0,-30.0
870120000.0,-30.0,-30.0,-30.0
870220030.0,-30.0,-30.0,-30.0
870320000.0,-30.0,-30.0,-30.0
870420030.0,-30.0,-30.0,-30.0
870520000.0,-30.0,-30.0,-30.0
870620030.0,-30.0,-30.0,-30.0
870720000.0,-30.0,-30.0,-30.0
870820030.0,-30.0,-30.0,-30.0
870920000.0,-30.0,-30.0,-30.0
871020030.0,-30.0,-30.0,-30.0
871120000.0,-30.0,-30.0,-30.0
871220030.0,-30.0,-30.0,-30.0
871320000.0,-30.0,-30.0,-30.0
871420030.0,-30.0,-30.0,-30.0
871520000.0,-30.0,-30.0,-30.0
871620030.0,-30.0,-30.0,-30.0
871720000.0,-30.0,-30.0,-30.0
871820030.0,-30.0,-30.0,-30.0
871920000.0,-30.0,-30.0,-30.0
872020030.0,-30.0,-30.0,-30.0
872120000.0,-30.0,-30.0,-30.0
872220030.0,-30.0,-30.0,-30.0
872320000.0,-30.0,-30.0,-30.0
872420030.0,-30.0,-30.0,-30.0
872520000.0,-30.0,-30.0,-30.0
872620030.0,-30.0,-30.0,-30.0
872720000.0,-30.0,-30.0,-30.0
872820030.0,-30.0,-30.0,-30.0
872920000.0,-30.0,-30.0,-30.0
873020030.0,-30.0,-30.0,-30.0
873120000.0,-30.0,-30.0,-30.0
873220030.0,-30.0,-30.0,-30.0
873320000.0,-30.0,-30.0,-30.0
873420030.0,-30.0,-30.0,-30.0
873520000.0,-30.0,-30.0,-30.0
873620030.0,-30.0,-30.0,-30.0
873720000.0,-30.0,-30.0,-30.0
873820030.0,-30.0,-30.0,-30.0
873920000.0,-30.0,-30.0,-30.0
874020030.0,-30.0,-30.0,-30.0
874120000.0,-30.0,-30.0,-30.0
874220030.0,-30.0,-30.0,-30.0
874320000.0,-30.0,-30.0,-30.0
874420030.0,-30.0,-30.0,-30.0
874520000.0,-30.0,-30.0,-30.0
874620030.0,-30.0,-30.0,-30.0
874720000.0,-30.0,-30.0,-30.0
874820030.0,-30.0,-30.0,-30.0
874920000.0,-30.0,-30.0,-30.0
875020030.0,-30.0,-30.0,-30.0
875120000.0,-30.0,-30.0,-30.0
875220030.0,-30.0,-30.0,-30.0
875320000.0,-30.0,-30.0,-30.0
875420030.0,-30.0,-30.0,-30.0
875520000.0,-30.0,-30.0,-30.0
875620030.0,-30.0,-30.0,-30.0
875720000.0,-30.0,-30.0,-30.0
875820030.0,-30.0,-30.0,-30.0
875920000.0,-30.0,-30.0,-30.0
876020030.0,-30.0,-30.0,-30.0
876120000.0,-30.0,-30.0,-30.0
876220030.0,-30.0,-30.0,-30.0
876320000.0,-30.0,-30.0,-30.0
876420030.0,-30.0,-30.0,-30.0
876520000.0,-30.0,-30.0,-30.0
876620030.0,-30.0,-30.0,-30.0
876720000.0,-30.0,-30.0,-30.0
876820030.0,-30.0,-30.0,-30.0
876920000.0,-30.0,-30.0,-30.0
877020030.0,-30.0,-30.0,-30.0
877120000.0,-30.0,-30.0,-30.0
877220030.0,-30.0,-30.0,-30.0
877320000.0,-30.0,-30.0,-30.0
877420030.0,-30.0,-30.0,-30.0
877520000.0,-30.0,-30.0,-30.0
877620030.0,-30.0,-30.0,-30.0
877720000.0,-30.0,-30.0,-30.0
877820030.0,-30.0,-30.0,-30.0
877920000.0,-30.0,-30.0,-30.0
878020030.0,-30.0,-30.0,-30.0
878120000.0,-30.0,-30.0,-30.0
878220030.0,-30.0,-30.0,-30.0
878320000.0,-30.0,-30.0,-30.0
878420030.0,-30.0,-30.0,-30.0
878520000.0,-30.0,-30.0,-30.0
878620030.0,-30.0,-30.0,-30.0
878720000.0,-30.0,-30.0,-30.0
878820030.0,-30.0,-30.0,-30.0
878920000.0,-30.0,-30.0,-30.0
879020030.0,-30.0,-30.0,-30.0
879120000.0,-30.0,-30.0,-30.0
879220030.0,-30.0,-30.0,-30.0
879320000.0,-30.0,-30.0,-30.0
879420030.0,-30.0,-30.0,-30.0
879520000.0,-30.0,-30.0,-30.0
879620030.0,-30.0,-30.0,-30.0
879720000.0,-30.0,-30.0,-30.0
879820030.0,-30.0,-30.0,-30.0
879920000.0,-30.0,-30.0,-30.0
880020030.0,-30.0,-30.0,-30.0
880120000.0,-30.0,-30.0,-30.0
880220030.0,-30.0,-30.0,-30.0
880320000.0,-30.0,-30.0,-30.0
880420030.0,-30.0,-30.0,-30.0
880520000.0,-30.0,-30.0,-30.0
880620030.0,-30.0,-30.0,-30.0
880720000.0,-30.0,-30.0,-30.0
880820030.0,-30.0,-30.0,-30.0
880920000.0,-30.0,-30.0,-30.0
881020030.0,-30.0,-30.0,-30.0
881120000.0,-30.0,-30.0,-30.0
881220030.0,-30.0,-30.0,-30.0
881320000.0,-30.0,-30.0,-30.0
881420030.0,-30.0,-30.0,-30.0
881520000.0,-30.0,-30.0,-30.0
881620030.0,-30.0,-30.0,-30.0
881720000.0,-30.0,-30.0,-30.0
881820030.0,-30.0,-30.0,-30.0
881920000.0,-30.0,-30.0,-30.0
882020030.0,-30.0,-30.0,-30.0
882120000.0,-30.0,-30.0,-30.0
882220030.0,-30.0,-30.0,-30.0
882320000.0,-30.0,-30.0,-30.0
882420030.0,-30.0,-30.0,-30.0
882520000.0,-30.0,-30.0,-30.0
882620030.0,-30.0,-30.0,-30.0
882720000.0,-30.0,-30.0,-30.0
882820030.0,-30.0,-30.0,-30.0
882920000.0,-30.0,-30.0,-30.0
883020030.0,-30.0,-30.0,-30.0
883120000.0,-30.0,-30.0,-30.0
883220030.0,-30.0,-30.0,-30.0
883320000.0,-30.0,-30.0,-30.0
883420030.0,-30.0,-30.0,-30.0
883520000.0,-30.0,-30.0,-30.0
883620030.0,-30.0,-30.0,-30.0
883720000.0,-30.0,-30.0,-30.0
883820030.0,-30.0,-30.0,-30.0
883920000.0,-30.0,-30.0,-30.0
884020030.0,-30.0,-30.0,-30.0
884120000.0,-30.0,-30.0,-30.0
884220030.0,-30.0,-30.0,-30.0
884320000.0,-30.0,-30.0,-30.0
884420030.0,-30.0,-30.0,-30.0
884520000.0,-30.0,-30.0,-30.0
884620030.0,-30.0,-30.0,-30.0
884720000.0,-30.0,-30.0,-30.0
884820030.0,-30.0,-30.0,-30.0
884920000.0,-30.0,-30.0,-30.0
885020030.0,-30.0,-30.0,-30.0
885120000.0,-30.0,-30.0,-30.0
885220030.0,-30.0,-30.0,-30.0
885320000.0,-30.0,-30.0,-30.0
885420030.0,-30.0,-30.0,-30.0
885520000.0,-30.0,-30.0,-30.0
885620030.0,-30.0,-30.0,-30.0
885720000.0,-30.0,-30.0,-30.0
885820030.0,-30.0,-30.0,-30.0
885920000.0,-30.0,-30.0,-30.0
886020030.0,-30.0,-30.0,-30.0
886120000.0,-30.0,-30.0,-30.0
886220030.0,-30.0,-30.0,-30.0
886320000.0,-30.0,-30.0,-30.0
886420030.0,-30.0,-30.0,-30.0
886520000.0,-30.0,-30.0,-30.0
886620030.0,-30.0,-30.0,-30.0
886720000.0,-30.0,-30.0,-30.0
886820030.0,-30.0,-30.0,-30.0
886920000.0,-30.0,-30.0,-30.0
887020030.0,-30.0,-30.0,-30.0
887120000.0,-30.0,-30.0,-30.0
887220030.0,-30.0,-30.0,-30.0
887320000.0,-30.0,-30.0,-30.0
887420030.0,-30.0,-30.0,-30.0
887520000.0,-30.0,-30.0,-30.0
887620030.0,-30.0,-30.0,-30.0
887720000.0,-30.0,-30.0,-30.0
887820030.0,-30.0,-30.0,-30.0
887920000.0,-30.0,-30.0,-30.0
888020030.0,-30.0,-30.0,-30.0
888120000.0,-30.0,-30.0,-30.0
888220030.0,-30.0,-30.0,-30.0
888320000.0,-30.0,-30.0,-30.0
888420030.0,-30.0,-30.0,-30.0
888520000.0,-30.0,-30.0,-30.0
888620030.0,-30.0,-30.0,-30.0
888720000.0,-30.0,-30.0,-30.0
888820030.0,-30.0,-30.0,-30.0
888920000.0,-30.0,-30.0,-30.0
889020030.0,-30.0,-30.0,-30.0
889120000.0,-30.0,-30.0,-30.0
889220030.0,-30.0,-30.0,-30.0
889320000.0,-30.0,-30.0,-30.0
889420030.0,-30.0,-30.0,-30.0
889520000.0,-30.0,-30.0,-30.0
889620030.0,-30.0,-30.0,-30.0
889720000.0,-30.0,-30.0,-30.0
889820030.0,-30.0,-30.0,-30.0
889920000.0,-30.0,-30.0,-30.0
890020030.0,-30.0,-30.0,-30.0
890120000.0,-30.0,-30.0,-30.0
890220030.0,-30.0,-30.0,-30.0
890320000.0,-30.0,-30.0,-30.0
890420030.0,-30.0,-30.0,-30.0
890520000.0,-30.0,-30.0,-30.0
890620030.0,-30.0,-30.0,-30.0
890720000.0,-30.0,-30.0,-30.0
890820030.0,-30.0,-30.0,-30.0
890920000.0,-30.0,-30.0,-30.0
891020030.0,-30.0,-30.0,-30.0
891120000.0,-30.0,-30.0,-30.0
891220030.0,-30.0,-30.0,-30.0
891320000.0,-30.0,-30.0,-30.0
891420030.0,-30.0,-30.0,-30.0
891520000.0,-30.0,-30.0,-30.0
891620030.0,-30.0,-30.0,-30.0
891720000.0,-30.0,-30.0,-30.0
891820030.0,-30.0,-30.0,-30.0
891920000.0,-30.0,-30.0,-30.0
892020030.0,-30.0,-30.0,-30.0
892120000.0,-30.0,-30.0,-30.0
892220030.0,-30.0,-30.0,-30.0
892320000.0,-30.0,-30.0,-30.0
892420030.0,-30.0,-30.0,-30.0
892520000.0,-30.0,-30.0,-30.0
892620030.0,-30.0,-30.0,-30.0
892720000.0,-30.0,-30.0,-30.0
892820030.0,-30.0,-30.0,-30.0
892920000.0,-30.0,-30.0,-30.0
893020030.0,-30.0,-30.0,-30.0
893120000.0,-30.0,-30.0,-30.0
893220030.0,-30.0,-30.0,-30.0
893320000.0,-30.0,-30.0,-30.0
893420030.0,-30.0,-30.0,-30.0
893520000.0,-30.0,-30.0,-30.0
893620030.0,-30.0,-30.0,-30.0
893720000.0,-30.0,-30.0,-30.0
893820030.0,-30.0,-30.0,-30.0
893920000.0,-30.0,-30.0,-30.0
894020030.0,-30.0,-30.0,-30.0
894120000.0,-30.0,-30.0,-30.0
894220030.0,-30.0,-30.0,-30.0
894320000.0,-30.0,-30.0,-30.0
894420030.0,-30.0,-30.0,-30.0
894520000.0,-30.0,-30.0,-30.0
894620030.0,-30.0,-30.0,-30.0
894720000.0,-30.0,-30.0,-30.0
894820030.0,-30.0,-30.0,-30.0
894920000.0,-30.0,-30.0,-30.0
895020030.0,-30.0,-30.0,-30.0
895120000.0,-30.0,-30.0,-30.0
895220030.0,-30.0,-30.0,-30.0
895320000.0,-30.0,-30.0,-30.0
895420030.0,-30.0,-30.0,-30.0
895520000.0,-30.0,-30.0,-30.0
895620030.0,-30.0,-30.0,-30.0
895720000.0,-30.0,-30.0,-30.0
895820030.0,-30.0,-30.0,-30.0
895920000.0,-30.0,-30.0,-30.0
896020030.0,-30.0,-30.0,-30.0
896120000.0,-30.0,-30.0,-30.0
896220030.0,-30.0,-30.0,-30.0
896320000.0,-30.0,-30.0,-30.0
896430020.0,-30.0,-30.0,-30.0
896529980.0,-30.0,-30.0,-30.0
896630020.0,-30.0,-30.0,-30.0
896729980.0,-30.0,-30.0,-30.0
896830020.0,-30.0,-30.0,-30.0
896929980.0,-30.0,-30.0,-30.0
897030020.0,-30.0,-30.0,-30.0
897129980.0,-30.0,-30.0,-30.0
897230020.0,-30.0,-30.0,-30.0
897329980.0,-30.0,-30.0,-30.0
897430020.0,-30.0,-30.0,-30.0
897529980.0,-30.0,-30.0,-30.0
897630020.0,-30.0,-30.0,-30.0
897729980.0,-30.0,-30.0,-30.0
897830020.0,-30.0,-30.0,-30.0
897929980.0,-30.0,-30.0,-30.0
898030020.0,-30.0,-30.0,-30.0
898129980.0,-30.0,-30.0,-30.0
898230020.0,-30.0,-30.0,-30.0
898329980.0,-30.0,-30.0,-30.0
898430020.0,-30.0,-30.0,-30.0
898529980.0,-30.0,-30.0,-30.0
898630020.0,-30.0,-30.0,-30.0
898729980.0,-30.0,-30.0,-30.0
898830020.0,-30.0,-30.0,-30.0
898929980.0,-30.0,-30.0,-30.0
899030020.0,-30.0,-30.0,-30.0
899129980.0,-30.0,-30.0,-30.0
899230020.0,-30.0,-30.0,-30.0
899329980.0,-30.0,-30.0,-30.0
899430020.0,-30.0,-30.0,-30.0
899529980.0,-30.0,-30.0,-30.0
899630020.0,-30.0,-30.0,-30.0
899729980.0,-30.0,-30.0,-30.0
899830020.0,-30.0,-30.0,-30.0
899929980.0,-30.0,-30.0,-30.0
900030020.0,-30.0,-30.0,-30.0
900129980.0,-30.0,-30.0,-30.0
900230020.0,-30.0,-30.0,-30.0
900329980.0,-30.0,-30.0,-30.0
900430020.0,-30.0,-30.0,-30.0
900529980.0,-30.0,-30.0,-30.0
900630020.0,-30.0,-30.0,-30.0
900729980.0,-30.0,-30.0,-30.0
900830020.0,-30.0,-30.0,-30.0
900929980.0,-30.0,-30.0,-30.0
901030020.0,-30.0,-30.0,-30.0
