# V, U, I, B, M_V
-4.478030327316573533e+01 -4.416820346863150348e+01 -4.516458915423878295e+01 -4.508250310196974908e+01 -8.228303273165735732e+00
-4.464864071346529784e+01 -4.414649636534844035e+01 -4.491720109201659739e+01 -4.500435029492892625e+01 -8.096640713465298234e+00
-4.460653709654039289e+01 -4.415214946631277826e+01 -4.482979920356287096e+01 -4.501131245935249581e+01 -8.054537096540393293e+00
-4.459207519600926162e+01 -4.417909043318311291e+01 -4.463838174632283540e+01 -4.503038125717947082e+01 -8.040075196009262015e+00
-4.457877629126485886e+01 -4.418910080722397282e+01 -4.465341413896017286e+01 -4.503266899402604651e+01 -8.026776291264859253e+00
-4.504716261048550052e+01 -4.478373691123366029e+01 -4.447590078584801176e+01 -4.577036152625183263e+01 -8.495162610485500920e+00
-4.493814663491927774e+01 -4.478746136804116418e+01 -4.444303180383571572e+01 -4.568640457358760898e+01 -8.386146634919278142e+00
-4.342593754129183736e+01 -4.381366841708916837e+01 -4.260300166082779327e+01 -4.429393972505793187e+01 -6.873937541291837761e+00
-4.343473208617747616e+01 -4.382320448774724042e+01 -4.261156191218813660e+01 -4.430293566722910015e+01 -6.882732086177476560e+00
-4.344429525363488409e+01 -4.383335269794189060e+01 -4.262091141586825671e+01 -4.431266936243473964e+01 -6.892295253634884489e+00
-4.345443801930063188e+01 -4.384418546300758379e+01 -4.263082203209100385e+01 -4.432301048183676073e+01 -6.902438019300632277e+00
-4.345994241470977215e+01 -4.385007731225326211e+01 -4.263620793448396284e+01 -4.432862079661009602e+01 -6.907942414709772549e+00
-4.346970222674401185e+01 -4.386049269511242699e+01 -4.264574697584679086e+01 -4.433856908041926204e+01 -6.917702226744012250e+00
-4.348114406665357023e+01 -4.387280314859252428e+01 -4.265690966331457901e+01 -4.435024852799941186e+01 -6.929144066653570633e+00
-4.356075511306612214e+01 -4.392968249691672611e+01 -4.274084439172430194e+01 -4.442570438978133751e+01 -7.008755113066122533e+00
-4.357062911600236532e+01 -4.393993086023723293e+01 -4.275056104144731250e+01 -4.443570179415064558e+01 -7.018629116002365720e+00
-4.357887617421105375e+01 -4.394866971292240976e+01 -4.275864356981158210e+01 -4.444408924058464549e+01 -7.026876174211054149e+00
-4.359116036363340640e+01 -4.396160463762319637e+01 -4.277070152410331616e+01 -4.445656603295385878e+01 -7.039160363633406803e+00
-4.360204411802939717e+01 -4.397312452204242561e+01 -4.278137222509024440e+01 -4.446763145428707986e+01 -7.050044118029397566e+00
-4.361281916252021063e+01 -4.400086686118503110e+01 -4.279374594116582387e+01 -4.448218637823656962e+01 -7.060819162520211023e+00
-4.365079890159523757e+01 -4.402753229556808634e+01 -4.283382405056813269e+01 -4.451814740730364406e+01 -7.098798901595237965e+00
-4.366520772372745540e+01 -4.404286770618818991e+01 -4.284796433812753946e+01 -4.453280875440735542e+01 -7.113207723727455800e+00
-4.368995142682198463e+01 -4.406930777104680175e+01 -4.287228919966462826e+01 -4.455800474970936165e+01 -7.137951426821985024e+00
-4.411089672723473143e+01 -4.436678200102952729e+01 -4.331978141499752866e+01 -4.495882588401735092e+01 -7.558896727234731827e+00
-4.407777143246690343e+01 -4.331542109670913732e+01 -4.464935303052403270e+01 -4.417947150945287405e+01 -7.525771432466903832e+00
-4.401077794581298264e+01 -4.332464787313860199e+01 -4.455179758918845323e+01 -4.416738209383375846e+01 -7.458777945812983035e+00
-4.399717758461368078e+01 -4.338181548327432324e+01 -4.448879494698837789e+01 -4.421017826008925056e+01 -7.445177584613681177e+00
-4.409973427041531835e+01 -4.341421696654108331e+01 -4.442450517518842190e+01 -4.429125294413961456e+01 -7.547734270415318747e+00
-4.402109508774621105e+01 -4.341006048935567918e+01 -4.430970806773898119e+01 -4.425702773724871264e+01 -7.469095087746211448e+00
-4.398532442065335601e+01 -4.341626040785860852e+01 -4.425213866346780378e+01 -4.424660304956489654e+01 -7.433324420653356412e+00
-4.397165957915714074e+01 -4.341848939619303849e+01 -4.422990495382454412e+01 -4.424261119336227921e+01 -7.419659579157141138e+00
-4.441029446474355780e+01 -4.362327956384527283e+01 -4.443308627162163305e+01 -4.459560428422042833e+01 -7.858294464743558194e+00
-4.482258637775716181e+01 -4.427038342537152715e+01 -4.450155942031328493e+01 -4.527517726536368059e+01 -8.270586377757162211e+00
-4.498452658387871850e+01 -4.459309541994650061e+01 -4.438565350436169865e+01 -4.568225523846322034e+01 -8.432526583878718895e+00
-4.501558925031115876e+01 -4.449788630571631387e+01 -4.447030934256118684e+01 -4.563248820084811541e+01 -8.463589250311159162e+00
-4.499113187085874443e+01 -4.445512864778378059e+01 -4.453310355909913199e+01 -4.554173478331156844e+01 -8.439131870858744833e+00
-4.475873199589101148e+01 -4.410134930745051918e+01 -4.466019950535725513e+01 -4.506065081666234562e+01 -8.206731995891011877e+00
