# V, U, I, B, M_V
-4.434351302496256864e+01 -4.439648415095785339e+01 -4.360940660682444303e+01 -4.514863861692437297e+01 -7.791513024962569034e+00
-4.431938436697765837e+01 -4.437614987159190605e+01 -4.360152258317080509e+01 -4.513099880803320474e+01 -7.767384366977658772e+00
-4.432362863755476212e+01 -4.438064583879501157e+01 -4.360565386546404909e+01 -4.513534769573865191e+01 -7.771628637554762520e+00
-4.432637651360003872e+01 -4.438359360577826607e+01 -4.360833371162725314e+01 -4.513817231498572369e+01 -7.774376513600039118e+00
-4.432929669624133595e+01 -4.438672561967571539e+01 -4.361118178235390985e+01 -4.514117383452000354e+01 -7.777296696241336349e+00
-4.433281216570215122e+01 -4.439027820850078854e+01 -4.361462369609871104e+01 -4.514473340002403745e+01 -7.780812165702151617e+00
-4.433575922946901926e+01 -4.439343012797606036e+01 -4.361751029473080621e+01 -4.514775631237387188e+01 -7.783759229469019658e+00
-4.433905664966390248e+01 -4.439696522438288184e+01 -4.362072691090686760e+01 -4.515114493311885724e+01 -7.787056649663902874e+00
-4.434733180644763451e+01 -4.440577399988359986e+01 -4.362879256135779826e+01 -4.515963306193122406e+01 -7.795331806447634904e+00
-4.435125506551248975e+01 -4.440997697694001545e+01 -4.363262072875279785e+01 -4.516366367172550866e+01 -7.799255065512490148e+00
-4.435596494365891829e+01 -4.441502123004327274e+01 -4.363721689120777114e+01 -4.516850189932453929e+01 -7.803964943658918685e+00
-4.436262472720804340e+01 -4.442215117793045920e+01 -4.364371669980602775e+01 -4.517534219612932844e+01 -7.810624727208043794e+00
-4.440432316607888907e+01 -4.444501114560119959e+01 -4.368611830932059803e+01 -4.521330060195427336e+01 -7.852323166078889471e+00
-4.442113790658009265e+01 -4.446331151846671759e+01 -4.370252283094715295e+01 -4.523062518193562198e+01 -7.869137906580093045e+00
-4.448713380116703320e+01 -4.452911744637787450e+01 -4.375113240316668595e+01 -4.529124159108209824e+01 -7.935133801167033596e+00
-4.457357299907418025e+01 -4.462797520250204286e+01 -4.385151860178175554e+01 -4.538729041175795231e+01 -8.021572999074180643e+00
-4.481871724551225356e+01 -4.471988478995583449e+01 -4.410490248172293093e+01 -4.560640027123248075e+01 -8.266717245512253953e+00
-4.499592101616994455e+01 -4.434974197629257731e+01 -4.449061061964477659e+01 -4.556082186796750477e+01 -8.443921016169944949e+00
-4.459149330248976639e+01 -4.320690075962424004e+01 -4.505994087744227272e+01 -4.455592540615772634e+01 -8.039493302489766791e+00
-4.484391863153335578e+01 -4.323725019374986545e+01 -4.536141113723375184e+01 -4.469281019869684712e+01 -8.291918631533356177e+00
-4.473058503781938811e+01 -4.321152387603969203e+01 -4.522562130602787533e+01 -4.462118165095988331e+01 -8.178585037819388504e+00
-4.465039584641448300e+01 -4.322075887574045083e+01 -4.513275729879579501e+01 -4.459207780545084887e+01 -8.098395846414483401e+00
-4.456198559653288527e+01 -4.320467415599622285e+01 -4.502166158367100479e+01 -4.454038717195474817e+01 -8.009985596532885666e+00
-4.444531275287832983e+01 -4.318034589006924762e+01 -4.487279644150363112e+01 -4.447247126042849175e+01 -7.893312752878330230e+00
